ID	LAST_SCAN_DATE	NAME	MONSTER_CLASS	POWER_LEVEL	TRAINER	MELEE_ATTACK	DEF_CRUSHING	DEF_SLASHING	DEF_PIERCING	DEF_FIRE	DEF_COLD	DEF_ELEC	DEF_WIND	DEF_HOLY	DEF_DARK	DEF_SOUL	DEF_VOID	DEBUFFS_AFFECTED
104865	2020-10-09T21:46:27.184Z	Demonic Shortsword	ELEMENTAL	2250	sssss2	WIND	-25	0	-25	40	40	15	40	75	75			TURBULENT_AIR, IMPERILED
105074	2020-10-09T21:41:29.438Z	Shadowcat162	ELEMENTAL	1560	morineko	WIND	-25	0	-25	31	31	6	31	66	66			TURBULENT_AIR, IMPERILED
105380	2020-10-09T21:36:48.498Z	Agile Shade	GIANT	2250	sssss2	CRUSHING	25	0	-25	40	40	15	15	62	62			IMPERILED
105951	2020-10-09T22:26:28.649Z	Shielding Plate	GIANT	2250	sssss2	CRUSHING	25	0	-25	75	75	25	50	62	62			TURBULENT_AIR
106219	2020-10-12T04:49:41.972Z	Shadowcat169	ARTHROPOD	1560	morineko	PIERCING	-25	25	0	31	1	6	31	51	51			TURBULENT_AIR, IMPERILED
106220	2020-10-10T18:01:54.917Z	Shadowcat170	AVION	1560	morineko	SLASHING	0	0	25	36	51	66	21	51	51			
106228	2020-10-13T20:27:23.970Z	Quixote	HUMANOID	1615	MidNightPass	PIERCING	0	0	0	18	18	0	17	53	39			TURBULENT_AIR, IMPERILED
106229	2020-10-12T16:05:15.548Z	Tv3d	HUMANOID	1620	MidNightPass	PIERCING	0	0	0	53	53	28	53	53	39			TURBULENT_AIR
106230	2020-10-11T03:47:32.106Z	Porcelain	HUMANOID	1615	MidNightPass	PIERCING	0	0	0	18	18	18	17	53	39			TURBULENT_AIR, IMPERILED
106231	2020-10-15T14:19:25.797Z	Luxx	HUMANOID	1615	MidNightPass	PIERCING	0	0	0	18	18	18	17	53	39			IMPERILED
106232	2020-10-13T06:42:05.013Z	Serpentine	HUMANOID	1600	MidNightPass	PIERCING	0	0	0	52	52	52	53	53	38			TURBULENT_AIR
106234	2020-10-13T20:30:02.772Z	Grinders	REPTILIAN	1603	MidNightPass	PIERCING	25	25	0	32	0	7	17	52	52			TURBULENT_AIR, IMPERILED
106235	2020-10-10T21:53:50.305Z	Memento	REPTILIAN	1603	MidNightPass	PIERCING	25	25	0	67	23	67	52	52	52			
106236	2020-10-16T00:06:48.785Z	Tenebre Nero	REPTILIAN	1603	MidNightPass	PIERCING	25	25	0	67	23	67	52	52	52			
106237	2020-10-10T22:13:05.299Z	Cadenza	REPTILIAN	1638	MidNightPass	PIERCING	25	25	0	66	21	66	51	51	51			
106492	2020-10-09T21:36:15.111Z	Reinforced Buckler	GIANT	2250	sssss2	CRUSHING	25	0	-25	40	40	15	15	62	62			IMPERILED
107065	2020-10-09T22:23:58.285Z	Molten Giant	GIANT	1723	Sushilicious	CRUSHING	25	0	-25	34	34	0	6	55	53			TURBULENT_AIR, IMPERILED
107066	2020-10-10T17:04:10.429Z	Lava Giant	GIANT	1723	Sushilicious	CRUSHING	25	0	-25	34	34	0	6	53	55			TURBULENT_AIR, IMPERILED
107067	2020-10-10T22:18:37.218Z	Luminous Giant	GIANT	1723	Sushilicious	CRUSHING	25	0	-25	34	34	6	4	55	55			IMPERILED
107132	2020-10-10T14:04:08.552Z	Futaba Anzu	DRAGONKIN	1698	hayate hisakawa	CRUSHING	25	25	0	33	0	33	4	53	53			IMPERILED
107160	2020-10-09T21:50:18.034Z	Ethereal Longsword	DRAGONKIN	2250	sssss2	CRUSHING	25	25	0	75	37	75	50	62	62			
107309	2020-10-10T13:37:53.140Z	Twilight Giant	GIANT	1723	Sushilicious	CRUSHING	25	0	-25	34	34	4	6	55	55			TURBULENT_AIR, IMPERILED
107535	2020-10-11T15:16:49.261Z	Diamond Giant	GIANT	1723	Sushilicious	CRUSHING	25	0	-25	34	33	6	6	55	55			IMPERILED
107537	2020-10-09T21:42:15.936Z	Emerald Giant	GIANT	1723	Sushilicious	CRUSHING	25	0	-25	33	34	0	6	55	55			TURBULENT_AIR, IMPERILED
107698	2020-10-16T19:53:50.477Z	Shadowcat179	REPTILIAN	1560	morineko	SLASHING	25	25	0	31	0	31	16	51	31			IMPERILED
107912	2020-10-16T08:50:49.154Z	Maryann Ortiz	DRAGONKIN	1528	sssss2	PIERCING	25	25	0	32	0	31	1	51	31			TURBULENT_AIR, IMPERILED
107988	2020-10-12T20:14:37.037Z	Colossus Titan	GIANT	1703	Sushilicious	CRUSHING	25	0	-25	34	33	4	4	53	53			IMPERILED
107989	2020-10-13T18:35:17.457Z	Rogue Titan	GIANT	1703	Sushilicious	CRUSHING	25	0	-25	68	69	39	39	53	53			
108278	2020-10-11T16:50:52.323Z	Tetrapod Platinum Dora	ARTHROPOD	1580	sehokila	CRUSHING	-25	25	0	31	3	6	32	52	52			TURBULENT_AIR, IMPERILED
108410	2020-10-10T11:14:07.936Z	Hymenoptera	ARTHROPOD	1703	Sushilicious	CRUSHING	-25	25	0	68	39	69	68	53	53			
108411	2020-10-09T21:57:43.568Z	Tribolium	ARTHROPOD	1703	Sushilicious	PIERCING	-25	25	0	33	4	8	34	53	53			TURBULENT_AIR, IMPERILED
108770	2020-10-16T08:57:37.557Z	Shadowcat187	DRAGONKIN	1560	morineko	PIERCING	25	25	0	66	21	66	36	51	51			
108827	2020-10-13T06:35:59.801Z	King Kittan	MECHANOID	1638	Sapo84	PIERCING	0	25	25	31	31	0	31	66	51			IMPERILED
108875	2020-10-14T21:55:23.357Z	Glitch	BEAST	1608	MidNightPass	PIERCING	25	0	0	0	30	15	30	50	50			IMPERILED
108876	2020-10-10T13:48:09.445Z	Noc	BEAST	1622	MidNightPass	PIERCING	25	0	0	0	30	15	30	50	50			IMPERILED
109008	2020-10-12T20:09:24.687Z	Cecidomyiidae	ARTHROPOD	1703	Sushilicious	PIERCING	-25	25	0	33	4	33	33	55	53			IMPERILED
109009	2020-10-09T21:46:55.414Z	Otiorhynchus	ARTHROPOD	1703	Sushilicious	CRUSHING	-25	25	0	33	4	33	33	53	55			IMPERILED
109234	2020-10-13T06:28:48.525Z	Shadowcat191	MECHANOID	1560	morineko	SLASHING	0	25	25	31	31	0	31	66	51			IMPERILED
109386	2020-10-10T18:06:32.095Z	Chrysomelidae	ARTHROPOD	1703	Sushilicious	PIERCING	-25	25	0	34	4	8	33	53	53			TURBULENT_AIR, IMPERILED
109388	2020-10-13T20:12:55.168Z	Megachilidae	ARTHROPOD	1703	Sushilicious	PIERCING	-25	25	0	33	6	33	33	53	53			IMPERILED
109453	2020-10-09T22:21:26.605Z	Shadowcat194	UNDEAD	1560	morineko	SLASHING	25	0	25	0	31	31	31	21	66			IMPERILED
109457	2020-10-09T21:39:50.409Z	Yoshitaka Nene	CELESTIAL	2220	NerfThis	CRUSHING	-25	-25	-25	39	39	39	39	74	35			TURBULENT_AIR, IMPERILED
109831	2020-10-17T02:29:43.323Z	Shadowcat195	ARTHROPOD	1560	morineko	PIERCING	-25	25	0	31	1	31	31	51	31			TURBULENT_AIR, IMPERILED
109836	2020-10-10T21:42:59.853Z	Plethodon	REPTILIAN	1703	Sushilicious	PIERCING	25	25	0	33	0	34	18	53	53			IMPERILED
109837	2020-10-10T13:36:20.022Z	Pseudacris	REPTILIAN	1703	Sushilicious	SLASHING	25	25	0	33	0	33	20	53	53			IMPERILED
109897	2020-10-13T23:22:56.649Z	Tsunami	BEAST	1603	MidNightPass	PIERCING	25	0	0	3	32	17	32	52	52			IMPERILED
109898	2020-10-10T22:27:27.255Z	Hurricane	BEAST	1603	MidNightPass	PIERCING	25	0	0	3	32	0	32	52	52			TURBULENT_AIR, IMPERILED
110093	2020-10-09T22:22:40.039Z	Sphenodontidae	REPTILIAN	1703	Sushilicious	PIERCING	25	25	0	33	0	8	18	55	53			TURBULENT_AIR, IMPERILED
110094	2020-10-10T21:51:02.956Z	Sauropterygia	REPTILIAN	1703	Sushilicious	SLASHING	25	25	0	68	25	43	53	53	55			TURBULENT_AIR
110165	2020-10-09T22:15:07.711Z	Karen Kaede	DAIMON	2250	NerfThis	PIERCING	-25	-25	-25	40	40	40	40	37	75			IMPERILED
110419	2020-10-13T20:14:36.044Z	Greatawakenedoneoftheuniverse	MECHANOID	1549	.@_@.@_@.	PIERCING	0	25	25	65	65	20	65	65	50			
110493	2020-10-11T16:40:38.691Z	Eureptilia	REPTILIAN	1703	Sushilicious	PIERCING	25	25	0	34	0	33	18	53	53			IMPERILED
110494	2020-10-11T01:00:53.687Z	Hemidactylus	REPTILIAN	1703	Sushilicious	SLASHING	25	25	0	68	27	68	53	53	53			
110551	2020-10-10T22:30:58.698Z	In Memorabilia Of Dark Sage	ARTHROPOD	1604	gc00018	PIERCING	-25	25	0	66	38	66	66	51	51			
110552	2020-10-10T18:04:03.121Z	In Memorabilia Of Dark Sage Sv	ARTHROPOD	1601	gc00018	PIERCING	-25	25	0	67	38	66	66	51	52			
110553	2020-10-16T09:50:47.983Z	In Memorabilia Of Dark Sage F2	CELESTIAL	1604	gc00018	CRUSHING	-25	-25	-25	31	31	31	31	66	3			TURBULENT_AIR, IMPERILED
110554	2020-10-09T22:26:46.854Z	In Memorabilia Of Darksage F2s	CELESTIAL	1804	gc00018	CRUSHING	-25	-25	-25	35	35	36	35	70	28			IMPERILED
110589	2020-10-12T15:10:51.940Z	Tally-ho	ELEMENTAL	1612	MidNightPass	WIND	-25	0	-25	31	31	31	31	66	66			IMPERILED
110590	2020-10-10T22:16:33.612Z	Architect	ELEMENTAL	1603	MidNightPass	ELEC	-25	0	-25	32	32	32	32	67	67			IMPERILED
110923	2020-10-14T23:35:32.305Z	Tae Tae	GIANT	1530	Mantra64	CRUSHING	25	0	-25	30	30	0	0	50	50			IMPERILED
111000	2020-10-10T10:56:37.099Z	Dagahra	DRAGONKIN	1703	Sushilicious	PIERCING	25	25	0	68	25	69	39	53	53			
111001	2020-10-14T23:34:58.138Z	Desghidorah	DRAGONKIN	1703	Sushilicious	CRUSHING	25	25	0	68	25	68	41	53	53			
111055	2020-10-10T12:09:44.094Z	In Memorabilia Of Darksage Ff1	DRAGONKIN	1601	gc00018	PIERCING	25	25	0	67	21	67	38	51	51			
111311	2020-10-10T21:53:47.869Z	Ruby Kurosawa	MECHANOID	1668	hayate hisakawa	SLASHING	0	25	25	67	67	23	67	67	52			
111394	2020-10-11T14:23:58.394Z	Glaedr	DRAGONKIN	1703	Sushilicious	PIERCING	25	25	0	33	0	33	4	55	53			TURBULENT_AIR, IMPERILED
111395	2020-10-11T00:40:57.511Z	Shruikan	DRAGONKIN	1703	Sushilicious	CRUSHING	25	25	0	68	25	68	39	53	55			
111619	2020-10-09T21:39:42.440Z	Drachenstein	DRAGONKIN	1703	Sushilicious	PIERCING	25	25	0	34	0	8	4	53	53			TURBULENT_AIR, IMPERILED
111620	2020-10-12T16:37:01.743Z	Eingana	DRAGONKIN	1703	Sushilicious	CRUSHING	25	25	0	33	0	33	4	53	53			IMPERILED
111845	2020-10-13T06:28:55.580Z	Visa Red	UNDEAD	1609	MidNightPass	CRUSHING	25	0	25	23	66	41	66	21	67			TURBULENT_AIR
112022	2020-10-12T19:43:09.359Z	Mechanical Yeti	MECHANOID	1703	Sushilicious	PIERCING	0	25	25	33	33	0	33	68	53			IMPERILED
112023	2020-10-13T06:19:32.328Z	Mech Mage	MECHANOID	1703	Sushilicious	SLASHING	0	25	25	33	33	0	34	68	53			IMPERILED
112043	2020-10-10T21:32:54.111Z	They Shall Burn	DRAGONKIN	1869	unitready	CRUSHING	25	25	0	71	30	71	44	57	57			
112268	2020-10-09T21:42:53.841Z	Ikuta Minami	AVION	2220	NerfThis	PIERCING	0	0	25	13	26	39	0	61	61			TURBULENT_AIR, IMPERILED
112281	2020-10-11T14:23:58.785Z	In Memorabilia Of Darksage Ff2	DRAGONKIN	1601	gc00018	PIERCING	25	25	0	31	0	6	3	51	52			TURBULENT_AIR, IMPERILED
112395	2020-10-10T10:55:13.985Z	Ninomiya Hikari	BEAST	2250	NerfThis	PIERCING	25	0	0	15	40	27	40	62	62			IMPERILED
112480	2020-10-09T22:22:11.269Z	Mechanization	MECHANOID	1703	Sushilicious	PIERCING	0	25	25	68	68	25	68	69	53			
112482	2020-10-12T15:39:04.356Z	Mechanoidal	MECHANOID	1703	Sushilicious	SLASHING	0	25	25	68	68	25	68	68	55			
112583	2020-10-16T09:17:23.779Z	Elaina Witch	SPRITE	1560	イレイナ	PIERCING	-25	0	25	31	31	6	31	66	1			TURBULENT_AIR, IMPERILED
112616	2020-10-12T01:10:44.311Z	Beef Chapaguri Monster	SPRITE	1560	moanim	PIERCING	-25	0	25	66	66	66	66	66	21			
112618	2020-10-09T21:36:34.261Z	Aiga Mizuki	ELEMENTAL	2130	NerfThis	WIND	-25	0	-25	39	39	39	39	74	74			IMPERILED
112811	2020-10-09T22:21:03.376Z	Kawakita Saika	HUMANOID	2130	NerfThis	CRUSHING	0	0	0	26	26	1	26	61	48			TURBULENT_AIR, IMPERILED
112936	2020-10-11T03:18:13.689Z	Visa Blue	UNDEAD	1609	MidNightPass	CRUSHING	25	0	25	20	65	65	65	20	65			
112937	2020-10-15T23:17:30.343Z	Nouveau Perle	UNDEAD	1603	MidNightPass	CRUSHING	25	0	25	0	32	32	32	23	67			IMPERILED
112995	2020-10-12T16:48:07.222Z	Solunoid	MECHANOID	1703	Sushilicious	PIERCING	0	25	25	69	68	25	68	68	53			
112996	2020-10-10T22:12:27.581Z	Amusphere	MECHANOID	1703	Sushilicious	SLASHING	0	25	25	33	34	0	33	68	53			TURBULENT_AIR, IMPERILED
112999	2020-10-10T11:19:43.513Z	Kumakura Shouko	REPTILIAN	2130	NerfThis	PIERCING	25	25	0	39	0	39	1	61	61			FREEZING_LIMBS, IMPERILED
113212	2020-10-14T23:37:22.806Z	In Memorabilia Of Darksage Df1	UNDEAD	1601	gc00018	CRUSHING	25	0	25	23	66	67	66	23	66			
113279	2020-10-12T00:35:32.505Z	Vegetable Rem	ELEMENTAL	1560	moanim	ELEC	-25	0	-25	31	31	31	31	66	66			IMPERILED
113397	2020-10-13T02:08:01.317Z	Bernice Grant	SPRITE	1528	sssss2	PIERCING	-25	0	25	31	32	31	31	66	21			IMPERILED
113426	2020-10-11T02:21:57.405Z	Nouveau Bijoux	MECHANOID	1603	MidNightPass	PIERCING	0	25	25	67	67	0	67	67	52			TURBULENT_AIR
113427	2020-10-15T05:40:20.137Z	Stargazer	MECHANOID	1600	MidNightPass	PIERCING	0	25	25	30	30	0	30	65	50			TURBULENT_AIR, IMPERILED
113508	2020-10-10T10:28:32.077Z	Anthropophagus	BEAST	1703	Sushilicious	SLASHING	25	0	0	4	33	0	33	53	53			TURBULENT_AIR, IMPERILED
113509	2020-10-10T22:22:29.194Z	Aspidoceleon	BEAST	1703	Sushilicious	PIERCING	25	0	0	4	33	18	34	53	53			IMPERILED
113713	2020-10-10T14:43:17.605Z	Canocephalus	BEAST	1703	Sushilicious	SLASHING	25	0	0	39	68	53	68	55	53			
113714	2020-10-11T16:13:57.092Z	Cynocephali	BEAST	1703	Sushilicious	PIERCING	25	0	0	4	33	18	33	53	55			IMPERILED
113878	2020-10-10T13:56:03.712Z	Noctis	MECHANOID	1600	MidNightPass	PIERCING	0	25	25	31	30	0	30	65	50			IMPERILED
113879	2020-10-15T21:00:19.466Z	Ignis	MECHANOID	1600	MidNightPass	PIERCING	0	25	25	30	30	0	30	66	50			IMPERILED
113881	2020-10-14T21:57:24.404Z	Aves	GIANT	1600	MidNightPass	CRUSHING	25	0	-25	32	33	0	3	52	53			TURBULENT_AIR, IMPERILED
114240	2020-10-09T21:44:06.058Z	Leontophone	BEAST	1703	Sushilicious	SLASHING	25	0	0	41	68	53	68	53	53			
114241	2020-10-10T16:35:16.876Z	Mandrake	BEAST	1703	Sushilicious	PIERCING	25	0	0	4	34	18	33	53	53			TURBULENT_AIR, IMPERILED
114596	2020-10-10T22:27:11.067Z	Kf94 Jaw Bra	SPRITE	1560	moanim	PIERCING	-25	0	25	31	31	6	31	66	21			TURBULENT_AIR, IMPERILED
114687	2020-10-12T20:14:02.666Z	Straggler	UNDEAD	1703	Sushilicious	CRUSHING	25	0	25	0	33	34	33	25	68			IMPERILED
114688	2020-10-11T14:53:55.553Z	Forsaken One	UNDEAD	1703	Sushilicious	SLASHING	25	0	25	25	68	43	69	25	68			TURBULENT_AIR
114817	2020-10-14T23:35:33.563Z	Bolivia Takesi Geisha	MECHANOID	1560	moanim	PIERCING	0	25	25	31	31	0	31	66	51			TURBULENT_AIR, IMPERILED
114911	2020-10-12T15:10:58.924Z	In Memorabilia Of Darksage Df2	UNDEAD	1601	gc00018	CRUSHING	25	0	25	0	32	6	31	23	66			TURBULENT_AIR, IMPERILED
115022	2020-10-16T08:51:11.981Z	Wesley Schwartz	UNDEAD	1528	sssss2	CRUSHING	25	0	25	0	31	31	31	21	47			IMPERILED
115194	2020-10-10T13:50:07.725Z	Consecrated	UNDEAD	1703	Sushilicious	CRUSHING	25	0	25	0	33	33	33	27	68			IMPERILED
115195	2020-10-13T01:35:54.711Z	Slackjaw	UNDEAD	1703	Sushilicious	SLASHING	25	0	25	0	33	8	33	25	69			TURBULENT_AIR, IMPERILED
115310	2020-10-11T02:17:20.898Z	Why	ARTHROPOD	1703	Nero-Arc	CRUSHING	-25	25	0	33	4	33	33	53	55			IMPERILED
115405	2020-10-10T14:35:49.478Z	Days Of Life	AVION	1703	Nero-Arc	PIERCING	0	0	25	39	55	68	25	53	53			
115462	2020-10-11T01:50:46.498Z	Heaven Only	BEAST	1703	Nero-Arc	SLASHING	25	0	0	4	33	18	34	53	53			IMPERILED
115640	2020-10-10T16:36:46.917Z	So Fire	CELESTIAL	1703	Nero-Arc	CRUSHING	-25	-25	-25	33	33	9	33	68	25			TURBULENT_AIR, IMPERILED
115731	2020-10-10T21:52:49.754Z	Mike Bryan	UNDEAD	1528	sssss2	CRUSHING	25	0	25	0	31	31	31	21	66			IMPERILED
115777	2020-10-10T17:31:22.814Z	So Cold	DAIMON	1703	Nero-Arc	SLASHING	-25	-25	-25	34	33	8	33	25	68			TURBULENT_AIR, IMPERILED
115788	2020-10-11T15:09:25.011Z	Styx	GIANT	1601	MidNightPass	CRUSHING	25	0	-25	32	32	0	1	51	51			TURBULENT_AIR, IMPERILED
115790	2020-10-17T03:29:34.513Z	Alchemy	CELESTIAL	1603	MidNightPass	CRUSHING	-25	-25	-25	32	32	32	32	67	3			TURBULENT_AIR, IMPERILED
115828	2020-10-10T14:19:59.119Z	Dreadlock	UNDEAD	1703	Sushilicious	CRUSHING	25	0	25	0	33	33	33	25	68			IMPERILED
115829	2020-10-12T16:46:33.912Z	Mystical Corpse	UNDEAD	1703	Sushilicious	SLASHING	25	0	25	0	34	8	33	25	68			TURBULENT_AIR, IMPERILED
116170	2020-10-14T20:42:10.973Z	So Holy	DRAGONKIN	1703	Nero-Arc	CRUSHING	25	25	0	43	25	68	39	55	53			DEEP_BURNS
116247	2020-10-10T13:50:43.076Z	So Dark	GIANT	1703	Nero-Arc	CRUSHING	25	0	-25	68	68	41	39	53	53			
116248	2020-10-13T13:00:53.829Z	Cut Down	HUMANOID	1703	Nero-Arc	CRUSHING	0	0	0	18	18	18	20	53	39			IMPERILED
116299	2020-10-09T22:24:40.980Z	Mechiel	MECHANOID	1703	Sushilicious	PIERCING	0	25	25	33	33	0	33	68	53			IMPERILED
116300	2020-10-10T13:49:14.003Z	Lightning Elemental	ELEMENTAL	1703	Sushilicious	ELEC	-25	0	-25	68	68	68	69	68	68			TURBULENT_AIR
116338	2020-10-12T04:58:40.440Z	Hackle	MECHANOID	1712	Nero-Arc	SLASHING	0	25	25	33	33	0	33	68	53			IMPERILED
116382	2020-10-14T18:06:27.407Z	District 6974	ELEMENTAL	1560	moanim	WIND	-25	0	-25	66	66	66	66	66	66			
116412	2020-10-09T22:11:00.493Z	Cutback Dark	REPTILIAN	1703	Nero-Arc	PIERCING	25	25	0	33	0	8	18	53	55			TURBULENT_AIR, IMPERILED
116490	2020-10-10T13:48:24.233Z	Cutback Blood	SPRITE	1703	Nero-Arc	PIERCING	-25	0	25	33	33	33	34	68	25			IMPERILED
116544	2020-10-11T03:34:40.486Z	Cutback Holy	UNDEAD	1703	Nero-Arc	CRUSHING	25	0	25	0	34	8	33	25	68			TURBULENT_AIR, IMPERILED
116595	2020-10-09T21:35:47.276Z	Cutback Fire	DAIMON	1703	Nero-Arc	SLASHING	-25	-25	-25	33	33	33	34	25	68			IMPERILED
116649	2020-10-10T13:38:47.465Z	Cutback Cold	DAIMON	1698	Nero-Arc	SLASHING	-25	-25	-25	33	33	8	33	25	68			TURBULENT_AIR, IMPERILED
116662	2020-10-15T16:17:41.702Z	Caleb Alvarado	UNDEAD	1528	sssss2	CRUSHING	25	0	25	0	31	7	31	21	66			TURBULENT_AIR, IMPERILED
116714	2020-10-10T10:28:32.562Z	Cutback Gift	DAIMON	1698	Nero-Arc	SLASHING	-25	-25	-25	33	33	8	33	25	68			TURBULENT_AIR, IMPERILED
116715	2020-10-09T22:28:07.440Z	Battle Man	DAIMON	1698	Nero-Arc	SLASHING	-25	-25	-25	68	68	68	68	25	68			
116747	2020-10-11T15:15:12.597Z	World	DAIMON	1698	Nero-Arc	PIERCING	-25	-25	-25	33	33	33	33	25	68			IMPERILED
116748	2020-10-09T22:21:49.387Z	Life Time	DAIMON	1698	Nero-Arc	PIERCING	-25	-25	-25	33	33	8	33	25	68			TURBULENT_AIR, IMPERILED
116750	2020-10-10T16:38:09.266Z	Archer	DAIMON	1698	Nero-Arc	SLASHING	-25	-25	-25	33	33	33	33	25	68			IMPERILED
116751	2020-10-11T03:20:05.092Z	Assassin	DAIMON	1698	Nero-Arc	SLASHING	-25	-25	-25	33	33	8	33	25	68			TURBULENT_AIR, IMPERILED
116807	2020-10-10T13:49:12.388Z	Berserker	DAIMON	1698	Nero-Arc	SLASHING	-25	-25	-25	68	68	68	68	25	68			
116838	2020-10-12T15:15:19.015Z	Lamiah	DAIMON	1703	Sushilicious	SLASHING	-25	-25	-25	33	33	33	33	27	68			IMPERILED
116839	2020-10-12T01:23:45.806Z	Ars Poetica	DAIMON	1703	Sushilicious	PIERCING	-25	-25	-25	68	68	68	68	25	69			
116932	2020-10-12T00:30:27.756Z	Servant	ARTHROPOD	1698	Nero-Arc	PIERCING	-25	25	0	68	39	68	68	53	53			TURBULENT_AIR
116965	2020-10-10T11:42:27.456Z	Master	ARTHROPOD	1698	Nero-Arc	CRUSHING	-25	25	0	33	4	8	33	53	53			TURBULENT_AIR, IMPERILED
116966	2020-10-11T16:42:15.813Z	Moon	ARTHROPOD	1698	Nero-Arc	CRUSHING	-25	25	0	33	4	8	33	53	53			TURBULENT_AIR, IMPERILED
116968	2020-10-09T22:25:28.860Z	Alter	ARTHROPOD	1698	Nero-Arc	CRUSHING	-25	25	0	33	4	8	33	53	53			TURBULENT_AIR, IMPERILED
116969	2020-10-09T22:23:28.890Z	Avenger	ARTHROPOD	1698	Nero-Arc	CRUSHING	-25	25	0	33	4	33	33	53	53			IMPERILED
116970	2020-10-10T22:25:13.088Z	Type	ARTHROPOD	1698	Nero-Arc	CRUSHING	-25	25	0	33	4	33	33	53	53			IMPERILED
116971	2020-10-12T04:55:08.002Z	Target	ARTHROPOD	1698	Nero-Arc	PIERCING	-25	25	0	33	4	33	33	53	53			IMPERILED
116972	2020-10-12T01:01:35.785Z	Gift	ARTHROPOD	1698	Nero-Arc	CRUSHING	-25	25	0	33	4	8	33	53	53			TURBULENT_AIR, IMPERILED
116973	2020-10-13T20:13:33.148Z	Week Slashing	ARTHROPOD	1698	Nero-Arc	CRUSHING	-25	25	0	33	4	33	33	53	53			IMPERILED
116974	2020-10-11T16:33:27.066Z	Week Piercing	ARTHROPOD	1698	Nero-Arc	CRUSHING	-25	25	0	68	39	43	68	53	53			TURBULENT_AIR
116975	2020-10-10T11:32:52.046Z	Week Crushing	ARTHROPOD	1698	Nero-Arc	PIERCING	-25	25	0	33	4	8	33	53	53			TURBULENT_AIR, IMPERILED
116976	2020-10-12T15:38:40.409Z	Steam	ARTHROPOD	1698	Nero-Arc	CRUSHING	-25	25	0	33	4	33	33	53	53			IMPERILED
117019	2020-10-10T11:03:52.126Z	Home	ARTHROPOD	1698	Nero-Arc	CRUSHING	-25	25	0	33	4	8	33	53	53			TURBULENT_AIR, IMPERILED
117020	2020-10-10T21:45:46.167Z	Brewing	ARTHROPOD	1698	Nero-Arc	CRUSHING	-25	25	0	33	4	33	33	53	53			IMPERILED
117022	2020-10-10T11:34:46.749Z	Order	ARTHROPOD	1698	Nero-Arc	CRUSHING	-25	25	0	33	4	33	33	53	53			TURBULENT_AIR, IMPERILED
117023	2020-10-12T04:51:35.737Z	Windows	ARTHROPOD	1698	Nero-Arc	CRUSHING	-25	25	0	68	39	68	68	53	53			
117024	2020-10-10T11:49:32.499Z	Unix	ARTHROPOD	1698	Nero-Arc	CRUSHING	-25	25	0	33	4	33	33	53	53			IMPERILED
117025	2020-10-10T11:50:51.665Z	Linux	ARTHROPOD	1698	Nero-Arc	CRUSHING	-25	25	0	33	4	33	33	53	53			TURBULENT_AIR, IMPERILED
117026	2020-10-10T10:53:46.023Z	Debian	ARTHROPOD	1698	Nero-Arc	PIERCING	-25	25	0	33	4	33	33	53	53			TURBULENT_AIR, IMPERILED
117088	2020-10-12T15:31:57.224Z	Opensuse	ARTHROPOD	1698	Nero-Arc	CRUSHING	-25	25	0	33	4	33	33	53	53			IMPERILED
117158	2020-10-10T21:42:27.645Z	Gwyn-lord Of Cinder	CELESTIAL	1728	hellweekdays	SLASHING	-25	-25	-25	34	34	9	34	69	27			TURBULENT_AIR, IMPERILED
117161	2020-10-10T13:40:16.559Z	Fedora	ARTHROPOD	1698	Nero-Arc	CRUSHING	-25	25	0	68	39	68	68	53	53			
117162	2020-10-10T18:06:32.504Z	Gentoo	ARTHROPOD	1698	Nero-Arc	CRUSHING	-25	25	0	33	4	8	33	53	53			TURBULENT_AIR, IMPERILED
117210	2020-10-11T14:32:24.082Z	Mandriva	ARTHROPOD	1698	Nero-Arc	CRUSHING	-25	25	0	33	4	33	33	53	53			IMPERILED
117255	2020-10-12T16:48:22.660Z	K-onahole	GIANT	1638	lestion	CRUSHING	25	0	-25	66	66	36	36	51	51			
117256	2020-10-09T22:14:17.025Z	Jesus Christ	UNDEAD	1728	lestion	CRUSHING	25	0	25	0	34	34	34	27	69			TURBULENT_AIR, IMPERILED
117257	2020-10-09T22:21:49.779Z	Fullmetal Alcummies	MECHANOID	1638	lestion	PIERCING	0	25	25	31	31	0	31	66	51			IMPERILED
117263	2020-10-10T17:17:27.193Z	Red Hat	ARTHROPOD	1698	Nero-Arc	CRUSHING	-25	25	0	33	4	8	33	53	53			TURBULENT_AIR, IMPERILED
117312	2020-10-10T14:22:47.280Z	Turbo	ARTHROPOD	1698	Nero-Arc	CRUSHING	-25	25	0	33	4	8	33	53	53			TURBULENT_AIR, IMPERILED
117313	2020-10-10T13:47:05.178Z	Ubuntu	ARTHROPOD	1698	Nero-Arc	CRUSHING	-25	25	0	33	4	8	33	53	53			TURBULENT_AIR, IMPERILED
117320	2020-10-09T21:49:29.133Z	In Memorabilia Of Darksage F2a	CELESTIAL	1803	gc00018	CRUSHING	-25	-25	-25	35	35	35	34	69	28			IMPERILED
117339	2020-10-09T21:57:15.737Z	Hesiod	DAIMON	1703	Sushilicious	SLASHING	-25	-25	-25	69	68	43	68	25	68			TURBULENT_AIR
117340	2020-10-11T16:16:46.906Z	Phaeton	DAIMON	1703	Sushilicious	PIERCING	-25	-25	-25	68	69	68	68	25	68			
