ID	LAST_SCAN_DATE	NAME	MONSTER_CLASS	POWER_LEVEL	TRAINER	MELEE_ATTACK	DEF_CRUSHING	DEF_SLASHING	DEF_PIERCING	DEF_FIRE	DEF_COLD	DEF_ELEC	DEF_WIND	DEF_HOLY	DEF_DARK	DEF_SOUL	DEF_VOID	DEBUFFS_AFFECTED
156023	2020-10-10T21:41:59.443Z	8gb 128-bit Lpddr4	GIANT	1703	FreeloaderV	CRUSHING	25	0	-25	33	33	0	4	53	55			TURBULENT_AIR, IMPERILED
156024	2020-10-11T01:56:05.839Z	2xmipi Csi-2 D-phy Lanes	DRAGONKIN	1703	FreeloaderV	PIERCING	25	25	0	34	0	33	4	53	53			IMPERILED
156025	2020-10-10T22:29:53.889Z	Gigabit Ethernet	DRAGONKIN	1703	FreeloaderV	PIERCING	25	25	0	33	0	8	4	53	53			IMPERILED
156027	2020-10-11T01:55:31.452Z	Close-system Debug	DRAGONKIN	1703	FreeloaderV	PIERCING	25	25	0	33	0	34	4	53	53			IMPERILED
156028	2020-10-10T22:14:20.690Z	Flashing Support On 1-port	DRAGONKIN	1703	FreeloaderV	PIERCING	25	25	0	33	0	33	6	53	53			IMPERILED
156029	2020-10-10T18:03:08.126Z	High-definition Audio	ARTHROPOD	1703	FreeloaderV	PIERCING	-25	25	0	33	4	8	33	55	53			TURBULENT_AIR, IMPERILED
156030	2020-10-10T17:39:14.137Z	Camera Connector	GIANT	1703	FreeloaderV	CRUSHING	25	0	-25	33	33	4	4	53	55			IMPERILED
156031	2020-10-15T15:54:18.033Z	40-pin Headers	DRAGONKIN	1703	FreeloaderV	PIERCING	25	25	0	34	0	33	4	53	53			IMPERILED
156086	2020-11-02T04:20:27.293Z	Annona Squamosa 01	REPTILIAN	1500	cylinnia	PIERCING	25	25	0	26	0	1	10	50	51			TURBULENT_AIR, IMPERILED
156233	2020-10-14T23:35:20.647Z	Hiphopopotamus	BEAST	1603	DJNoni	PIERCING	25	0	0	3	32	17	32	52	52			IMPERILED
156409	2020-11-09T04:46:12.927Z	Horo The Wise Wolf	ARTHROPOD	2013	Anemone	CRUSHING	-25	25	0	33	7	33	33	60	60			IMPERILED
156573	2020-10-22T01:47:22.101Z	Sweet Wing	AVION	1501	qdjseh001	PIERCING	0	0	25	0	10	0	0	50	30			TURBULENT_AIR, IMPERILED
156800	2020-10-23T23:36:58.335Z	Banana Juice 02	AVION	1501	cylinnia	SLASHING	0	0	25	0	10	0	0	48	30			TURBULENT_AIR, IMPERILED
157040	2020-10-23T23:40:57.910Z	Cherry Juice 02	BEAST	1500	cylinnia	PIERCING	25	0	0	0	25	0	26	51	30			TURBULENT_AIR, IMPERILED
157289	2020-10-20T03:45:31.345Z	Sweet Zaku	MECHANOID	1501	qdjseh001	SLASHING	0	25	25	24	25	0	25	65	30			TURBULENT_AIR, IMPERILED
157482	2020-10-16T09:52:42.775Z	Shinjirei-002	ARTHROPOD	1650	shinji-rei	CRUSHING	-25	25	0	69	41	69	69	55	55			
157590	2020-10-18T16:06:13.815Z	Shinjirei-003	ARTHROPOD	1457	shinji-rei	PIERCING	-25	25	0	28	0	3	28	47	27			TURBULENT_AIR, IMPERILED
157700	2020-10-29T04:45:21.032Z	Dionaea Muscipula 02	DRAGONKIN	1500	cylinnia	CRUSHING	25	25	0	26	0	1	0	51	31			TURBULENT_AIR, IMPERILED
157870	2020-10-11T03:48:04.857Z	Military Uniform Princess	GIANT	1703	FreeloaderV	CRUSHING	25	0	-25	33	34	4	4	53	53			IMPERILED
157871	2020-10-11T03:31:19.806Z	Hd Audio Header	GIANT	1703	FreeloaderV	CRUSHING	25	0	-25	68	68	41	39	53	53			
157872	2020-10-13T06:32:42.808Z	Hdmi Type-a	DRAGONKIN	1703	FreeloaderV	PIERCING	25	25	0	33	0	33	6	53	53			IMPERILED
157873	2020-10-10T13:38:02.371Z	I Will Check Your Pipes	MECHANOID	1703	FreeloaderV	SLASHING	0	25	25	33	33	0	33	69	53			IMPERILED
157875	2020-10-14T18:24:16.065Z	The Heart Break Kid	UNDEAD	1703	FreeloaderV	SLASHING	25	0	25	27	68	43	68	25	68			TURBULENT_AIR
157876	2020-10-11T16:18:05.779Z	I Believe I Can Fly	ARTHROPOD	1703	FreeloaderV	PIERCING	-25	25	0	33	6	8	33	53	53			TURBULENT_AIR, IMPERILED
157877	2020-10-10T16:37:25.776Z	Hotel Room Service	DRAGONKIN	1703	FreeloaderV	PIERCING	25	25	0	68	25	44	39	53	53			TURBULENT_AIR
157878	2020-10-11T03:49:31.392Z	Im Gonna Undress You	GIANT	1703	FreeloaderV	CRUSHING	25	0	-25	33	33	0	6	53	53			TURBULENT_AIR, IMPERILED
157879	2020-10-10T17:33:44.340Z	You Can Undress Me	DRAGONKIN	1703	FreeloaderV	PIERCING	25	25	0	68	25	43	39	55	53			TURBULENT_AIR
157880	2020-10-09T21:38:38.793Z	You Drop Something	GIANT	1703	FreeloaderV	CRUSHING	25	0	-25	33	33	4	4	53	55			IMPERILED
157881	2020-10-11T03:27:34.120Z	Drinking 10 Bottles Of A Vodka	GIANT	1703	FreeloaderV	CRUSHING	25	0	-25	34	33	4	4	53	53			IMPERILED
157882	2020-10-13T12:40:47.748Z	Your Man Just Left	GIANT	1703	FreeloaderV	CRUSHING	25	0	-25	33	34	4	4	53	53			TURBULENT_AIR, IMPERILED
157883	2020-10-12T04:17:00.643Z	I Am Not Sure	GIANT	1703	FreeloaderV	CRUSHING	25	0	-25	33	33	6	4	53	53			IMPERILED
157884	2020-10-10T12:01:44.455Z	Take Your Time	GIANT	1703	FreeloaderV	CRUSHING	25	0	-25	68	68	14	41	53	53			TURBULENT_AIR
157885	2020-10-10T11:45:20.435Z	Gimme Sweet Nasty Gooshy Stuff	DRAGONKIN	1703	FreeloaderV	PIERCING	25	25	0	33	0	33	4	55	53			TURBULENT_AIR, IMPERILED
157886	2020-10-15T21:08:54.649Z	Enjoy Yourself	DRAGONKIN	1703	FreeloaderV	PIERCING	25	25	0	33	0	33	4	53	55			IMPERILED
157887	2020-10-23T14:38:40.865Z	I Am Justice	DRAGONKIN	1802	FreeloaderV	PIERCING	25	25	0	29	0	30	2	56	36			IMPERILED
157888	2020-10-22T19:17:13.205Z	I Just Wanna Feel This Moment	DRAGONKIN	1802	FreeloaderV	PIERCING	25	25	0	30	0	29	0	56	36			IMPERILED, FREEZING_LIMBS
157889	2020-10-22T19:01:01.996Z	Meet Me At The Hotel Room	DRAGONKIN	1802	FreeloaderV	PIERCING	25	25	0	30	0	30	2	55	35			IMPERILED
158018	2020-10-10T21:52:50.608Z	Drosera Madagascariensis 02	ELEMENTAL	1500	cylinnia	COLD	-25	0	-25	30	31	31	30	66	66			IMPERILED
158311	2020-10-18T15:53:53.599Z	Pizza The Hut	CELESTIAL	1603	DJNoni	SLASHING	-25	-25	-25	32	32	7	32	67	3			TURBULENT_AIR, IMPERILED
158322	2020-11-09T13:40:33.129Z	Deep Learning	DRAGONKIN	1809	FreeloaderV	PIERCING	25	25	0	29	0	4	0	55	55			TURBULENT_AIR, FREEZING_LIMBS, IMPERILED
158369	2020-10-14T16:24:31.623Z	A Gun Of Some Sort	AVION	1505	RoadShoe	PIERCING	0	0	25	36	51	67	23	52	52			
158548	2020-10-12T01:01:36.188Z	Sydonay	BEAST	1668	hellweekdays	SLASHING	25	0	0	3	32	0	32	52	52			TURBULENT_AIR, IMPERILED
158664	2020-11-05T04:15:42.676Z	Crude Plastic Axe Of Mattel	DAIMON	1506	RoadShoe	SLASHING	-25	-25	-25	24	24	24	24	18	64			IMPERILED
158711	2020-10-13T13:03:28.045Z	Aldrich-devourer Of Gods	UNDEAD	1668	hellweekdays	SLASHING	25	0	25	0	32	32	32	23	67			IMPERILED
158899	2020-10-12T04:41:54.555Z	The Last Giant	GIANT	1668	hellweekdays	CRUSHING	25	0	-25	67	67	38	38	52	52			
158904	2020-10-10T22:29:02.538Z	Velma From Scooby Doo	AVION	1603	DJNoni	PIERCING	0	0	25	3	17	7	0	52	52			TURBULENT_AIR, IMPERILED
158958	2020-10-29T14:40:26.707Z	Momordica Cochinchinensis 02	MECHANOID	1500	cylinnia	SLASHING	0	25	25	26	26	0	26	65	31			IMPERILED
159016	2020-10-14T05:35:10.851Z	Deamon-azathoth	DAIMON	1650	hellweekdays	PIERCING	-25	-25	-25	69	69	69	69	27	69			
159020	2020-10-13T20:15:28.413Z	Shokuhou Misaki	ELEMENTAL	1668	hellweekdays	WIND	-25	0	-25	67	67	67	67	67	67			
159022	2020-10-12T15:11:05.077Z	Hiraga Saito	ELEMENTAL	1668	hellweekdays	FIRE	-25	0	-25	32	32	7	32	67	67			TURBULENT_AIR, IMPERILED
159023	2020-10-10T14:39:02.409Z	Louise De La Valliere	ELEMENTAL	1668	hellweekdays	ELEC	-25	0	-25	67	67	67	67	67	67			
159024	2020-10-10T22:27:43.958Z	Cz2i28	HUMANOID	1668	hellweekdays	SLASHING	0	0	0	52	52	52	52	52	38			
159409	2020-11-06T23:42:55.037Z	Cereal Killer	HUMANOID	1503	RoadShoe	PIERCING	0	0	0	11	11	10	10	50	35			IMPERILED
159529	2020-10-12T05:03:15.328Z	Giant Lord	GIANT	1650	hellweekdays	CRUSHING	25	0	-25	34	34	6	6	55	55			IMPERILED
159703	2020-10-24T17:07:12.597Z	Strawberry Juice 02	SPRITE	1500	cylinnia	PIERCING	-25	0	25	26	25	26	25	66	1			IMPERILED
159766	2020-11-02T04:20:27.603Z	Voodoo Barbie	UNDEAD	1503	RoadShoe	SLASHING	25	0	25	0	25	25	25	21	65			IMPERILED
160053	2020-10-20T15:00:48.669Z	Tequila Mockingbird	AVION	1505	RoadShoe	SLASHING	0	0	25	0	11	1	0	51	32			IMPERILED
160122	2020-11-01T22:57:55.549Z	Sassa Narimasa	SPRITE	1502	Kira.Yoshikage	PIERCING	-25	0	25	24	24	24	23	64	18			IMPERILED
160250	2020-10-18T15:39:35.642Z	Sweet Dove	DAIMON	1500	qdjseh001	PIERCING	-25	-25	-25	32	31	7	32	21	46			TURBULENT_AIR, IMPERILED
160406	2020-11-02T21:38:09.031Z	Takenaka Shigeharu	ARTHROPOD	1502	Kira.Yoshikage	CRUSHING	-25	25	0	24	0	24	24	48	48			IMPERILED
160408	2020-10-12T16:39:54.991Z	Ikeda Tsuneoki	AVION	1500	Kira.Yoshikage	PIERCING	0	0	25	1	17	31	0	52	52			IMPERILED
160412	2020-10-27T22:38:35.376Z	Araki Murashige	HUMANOID	1500	Kira.Yoshikage	PIERCING	0	0	0	11	12	11	12	51	18			IMPERILED
160413	2020-10-20T23:33:24.090Z	Sakai Masahisa	REPTILIAN	1502	Kira.Yoshikage	PIERCING	25	25	0	24	0	24	7	48	28			IMPERILED
160467	2020-10-22T01:37:39.029Z	Victoria Davidson	ARTHROPOD	1528	sssss2	PIERCING	-25	25	0	26	0	26	27	51	31			IMPERILED
160470	2020-10-18T16:38:38.593Z	Al Brewer	AVION	1528	sssss2	PIERCING	0	0	25	3	16	31	0	51	31			TURBULENT_AIR, IMPERILED
160471	2020-10-24T15:27:36.904Z	Carol Moody	AVION	1528	sssss2	PIERCING	0	0	25	0	12	26	0	51	31			IMPERILED
160472	2020-10-23T17:07:58.888Z	Jonathan Chambers	AVION	1528	sssss2	PIERCING	0	0	25	0	11	27	0	51	31			IMPERILED
160473	2020-11-01T22:24:05.395Z	Vickie Gregory	AVION	1528	sssss2	PIERCING	0	0	25	0	11	26	0	51	51			IMPERILED
160474	2020-11-05T03:08:35.569Z	Lora Roy	AVION	1528	sssss2	PIERCING	0	0	25	0	11	26	0	52	51			IMPERILED
160475	2020-10-10T16:37:17.623Z	Alexandra Bowen	AVION	1528	sssss2	SLASHING	0	0	25	1	16	31	0	51	52			IMPERILED
160476	2020-10-20T22:10:58.477Z	Jon Parks	AVION	1528	sssss2	SLASHING	0	0	25	0	11	26	0	51	31			IMPERILED
160477	2020-10-26T22:50:56.473Z	Kayla Wong	AVION	1528	sssss2	SLASHING	0	0	25	0	12	1	0	51	31			TURBULENT_AIR, IMPERILED
160478	2020-10-17T02:23:55.097Z	Janice Douglas	AVION	1528	sssss2	SLASHING	0	0	25	1	16	32	0	51	31			IMPERILED
160479	2020-10-28T01:46:34.338Z	Sylvia Cain	BEAST	1528	sssss2	SLASHING	25	0	0	0	26	11	27	51	31			TURBULENT_AIR, IMPERILED
160481	2020-10-25T23:13:46.795Z	Ignacio Sanders	BEAST	1528	sssss2	SLASHING	25	0	0	0	26	11	26	51	32			IMPERILED
160482	2020-10-12T18:36:59.444Z	Clint Barnett	BEAST	1528	sssss2	SLASHING	25	0	0	3	31	16	31	51	51			IMPERILED
160483	2020-11-06T13:58:22.953Z	Eva Aguilar	BEAST	1528	sssss2	PIERCING	25	0	0	0	27	0	26	51	51			TURBULENT_AIR, IMPERILED
160484	2020-10-14T23:12:24.271Z	Nelson Hunter	BEAST	1528	sssss2	PIERCING	25	0	0	1	31	0	31	51	51			TURBULENT_AIR, IMPERILED
160485	2020-10-15T16:17:11.412Z	Elijah Obrien	BEAST	1528	sssss2	PIERCING	25	0	0	1	31	16	32	51	51			IMPERILED
160486	2020-10-15T05:03:14.566Z	Angela Nichols	BEAST	1528	sssss2	PIERCING	25	0	0	1	31	16	31	52	51			IMPERILED
160488	2020-10-23T17:08:34.773Z	Jodi Hall	CELESTIAL	1528	sssss2	SLASHING	-25	-25	-25	27	26	26	26	66	1			IMPERILED
160490	2020-10-19T12:41:32.725Z	Debra Franklin	CELESTIAL	1528	sssss2	SLASHING	-25	-25	-25	31	31	7	31	66	1			TURBULENT_AIR, IMPERILED
160492	2020-11-02T21:22:36.141Z	Shawn Ruiz	CELESTIAL	1528	sssss2	CRUSHING	-25	-25	-25	26	26	1	26	67	21			TURBULENT_AIR, IMPERILED
160496	2020-10-23T23:40:37.956Z	Constance Herrera	CELESTIAL	1528	sssss2	CRUSHING	-25	-25	-25	26	26	2	26	66	1			TURBULENT_AIR, IMPERILED
160498	2020-10-21T13:52:39.033Z	Celia Curry	DRAGONKIN	1528	sssss2	PIERCING	25	25	0	26	0	1	0	52	31			TURBULENT_AIR, IMPERILED
160505	2020-10-18T16:37:44.955Z	Melba Palmer	DRAGONKIN	1528	sssss2	CRUSHING	25	25	0	31	0	31	1	51	32			IMPERILED
160506	2020-10-23T23:38:39.119Z	Billy Wilkins	ELEMENTAL	1528	sssss2	FIRE	-25	0	-25	27	26	26	26	66	46			IMPERILED
160508	2020-10-16T21:00:19.865Z	Laurence Webster	ELEMENTAL	1528	sssss2	ELEC	-25	0	-25	31	31	32	31	66	46			IMPERILED
160509	2020-10-23T17:00:02.091Z	Luz Wilkerson	ELEMENTAL	1528	sssss2	ELEC	-25	0	-25	26	26	26	27	66	46			IMPERILED
160511	2020-10-10T21:59:44.981Z	Alberto Roberts	ELEMENTAL	1528	sssss2	WIND	-25	0	-25	31	31	31	31	66	67			IMPERILED
160513	2020-11-04T15:43:51.454Z	Nicole Pierce	ELEMENTAL	1528	sssss2	COLD	-25	0	-25	26	27	26	26	66	66			IMPERILED
160514	2020-10-19T12:43:08.369Z	Karen Collins	ELEMENTAL	1528	sssss2	COLD	-25	0	-25	31	31	32	31	66	46			IMPERILED
160515	2020-10-30T13:51:45.500Z	Herbert Allison	GIANT	1528	sssss2	CRUSHING	25	0	-25	26	26	0	0	51	51			IMPERILED
160516	2020-10-10T21:57:51.924Z	Sidney Harrington	GIANT	1528	sssss2	CRUSHING	25	0	-25	31	31	1	1	52	51			IMPERILED
160518	2020-10-14T17:22:07.160Z	Miriam Jordan	GIANT	1528	sssss2	CRUSHING	25	0	-25	32	31	1	1	51	51			TURBULENT_AIR, IMPERILED
160522	2020-10-18T05:51:43.763Z	William Adams	GIANT	1528	sssss2	CRUSHING	25	0	-25	31	31	0	1	52	31			TURBULENT_AIR, IMPERILED
160524	2020-10-22T19:13:08.030Z	Mack Wood	MECHANOID	1528	sssss2	PIERCING	0	25	25	27	26	0	26	66	31			TURBULENT_AIR, IMPERILED
160525	2020-10-10T11:54:59.959Z	Sherman Hill	MECHANOID	1528	sssss2	PIERCING	0	25	25	31	32	0	31	66	51			TURBULENT_AIR, IMPERILED
160527	2020-11-03T15:32:18.672Z	Paula Rogers	MECHANOID	1528	sssss2	PIERCING	0	25	25	26	26	0	27	66	51			TURBULENT_AIR, IMPERILED
160528	2020-10-18T15:39:22.449Z	Seth Bell	MECHANOID	1528	sssss2	PIERCING	0	25	25	31	31	0	31	67	31			TURBULENT_AIR, IMPERILED
160530	2020-11-09T04:53:43.427Z	Blanca Watson	MECHANOID	1528	sssss2	SLASHING	0	25	25	27	26	0	26	66	51			TURBULENT_AIR, IMPERILED
160533	2020-11-06T14:29:33.341Z	Jeremy Tran	REPTILIAN	1528	sssss2	PIERCING	25	25	0	26	0	26	12	51	51			IMPERILED
160534	2020-10-19T19:21:00.872Z	Allison Daniel	REPTILIAN	1528	sssss2	PIERCING	25	25	0	31	0	31	16	52	31			IMPERILED
160535	2020-10-27T22:07:48.207Z	Dora Graves	REPTILIAN	1528	sssss2	PIERCING	25	25	0	26	0	1	11	51	32			TURBULENT_AIR, IMPERILED
160536	2020-10-26T14:16:07.696Z	Clay Kelley	REPTILIAN	1528	sssss2	PIERCING	25	25	0	27	0	1	11	51	31			TURBULENT_AIR, IMPERILED
160537	2020-10-14T17:06:22.244Z	Lori Hayes	REPTILIAN	1528	sssss2	PIERCING	25	25	0	31	0	31	16	51	51			IMPERILED
160538	2020-10-11T15:17:06.773Z	Ivan Butler	REPTILIAN	1528	sssss2	SLASHING	25	25	0	31	0	32	16	51	51			IMPERILED
160539	2020-10-20T15:00:47.205Z	Sonja Nelson	REPTILIAN	1528	sssss2	SLASHING	25	25	0	26	0	1	12	51	31			TURBULENT_AIR, IMPERILED
160540	2020-10-19T12:54:17.841Z	Ronnie Evans	REPTILIAN	1528	sssss2	SLASHING	25	25	0	31	0	31	16	52	31			IMPERILED
160541	2020-10-22T05:45:39.555Z	Angelica Jenkins	REPTILIAN	1528	sssss2	SLASHING	25	25	0	26	0	26	11	51	32			IMPERILED
160542	2020-11-02T21:01:42.626Z	Mona Sandoval	SPRITE	1528	sssss2	PIERCING	-25	0	25	27	26	1	26	66	21			TURBULENT_AIR, IMPERILED
160543	2020-10-19T00:33:34.202Z	Margie Mendez	SPRITE	1528	sssss2	PIERCING	-25	0	25	31	32	6	31	66	1			TURBULENT_AIR, IMPERILED
160544	2020-10-30T15:28:26.215Z	Earl Joseph	SPRITE	1528	sssss2	PIERCING	-25	0	25	26	26	2	26	66	21			TURBULENT_AIR, IMPERILED
160548	2020-10-20T03:43:08.931Z	Marion Shaw	SPRITE	1528	sssss2	SLASHING	-25	0	25	27	26	1	26	66	1			TURBULENT_AIR, IMPERILED
160549	2020-11-04T20:06:56.667Z	Sharon Cortez	SPRITE	1528	sssss2	SLASHING	-25	0	25	26	27	1	26	66	21			TURBULENT_AIR, IMPERILED
160550	2020-11-03T22:26:28.171Z	Domingo Cook	SPRITE	1528	sssss2	SLASHING	-25	0	25	26	26	27	26	66	21			IMPERILED
160552	2020-10-23T06:34:07.374Z	Erika Moore	UNDEAD	1528	sssss2	CRUSHING	25	0	25	0	26	26	26	23	46			IMPERILED
160555	2020-10-30T13:44:35.937Z	Emma Larson	UNDEAD	1528	sssss2	CRUSHING	25	0	25	0	27	1	26	21	66			TURBULENT_AIR, IMPERILED
160556	2020-10-26T16:44:13.723Z	Jerry Mckenzie	UNDEAD	1528	sssss2	SLASHING	25	0	25	0	26	2	26	21	46			TURBULENT_AIR, IMPERILED
160557	2020-10-23T21:05:41.455Z	Shirley Fitzgerald	UNDEAD	1528	sssss2	SLASHING	25	0	25	0	26	1	27	21	46			TURBULENT_AIR, IMPERILED
160559	2020-10-25T21:34:15.368Z	Marjorie Lloyd	UNDEAD	1528	sssss2	SLASHING	25	0	25	0	26	1	26	21	47			TURBULENT_AIR, IMPERILED
160584	2020-10-26T23:07:51.107Z	Kuki Yoshitaka	DRAGONKIN	1506	Kira.Yoshikage	CRUSHING	25	25	0	24	0	24	0	48	28			IMPERILED
160587	2020-10-22T14:04:31.209Z	The Origin Of The World	REPTILIAN	1500	Kira.Yoshikage	PIERCING	25	25	0	27	0	26	12	51	32			TURBULENT_AIR, IMPERILED
160588	2020-10-11T03:18:13.295Z	Ikeda Katsumasa	UNDEAD	1502	Kira.Yoshikage	CRUSHING	25	0	25	16	64	64	64	18	64			
160591	2020-10-27T19:47:23.185Z	Andou Morinari	ELEMENTAL	1502	Kira.Yoshikage	WIND	-25	0	-25	24	24	24	24	64	43			IMPERILED
160626	2020-10-11T03:15:57.320Z	Wrongfully Expunged Lizard	REPTILIAN	1601	DJNoni	PIERCING	25	25	0	66	21	42	52	52	51			TURBULENT_AIR
160684	2020-10-16T08:53:57.134Z	Sweet Pika	ELEMENTAL	1500	qdjseh001	ELEC	-25	0	-25	31	31	31	30	66	45			IMPERILED
160757	2020-10-26T20:31:15.522Z	Shadowpussy	ELEMENTAL	1502	RoadShoe	FIRE	-25	0	-25	25	25	25	25	65	44			IMPERILED
161219	2020-11-06T13:53:41.158Z	Stuttering Spellcaster	SPRITE	1504	RoadShoe	SLASHING	-25	0	25	66	67	41	66	66	21			TURBULENT_AIR
161332	2020-10-26T23:09:04.036Z	Sweet Shaqima	SPRITE	1503	qdjseh001	SLASHING	-25	0	25	26	26	26	26	66	3			IMPERILED
161629	2020-10-21T13:21:51.348Z	Disillusioned Deity	DAIMON	1525	RoadShoe	SLASHING	-25	-25	-25	26	25	26	26	20	46			IMPERILED
161674	2020-10-12T16:49:02.782Z	Serval	BEAST	1590	Loli Extremist	PIERCING	25	0	0	3	32	17	32	52	52			IMPERILED
162217	2020-10-20T23:33:24.893Z	Suspected Duck Molester	REPTILIAN	1504	RoadShoe	PIERCING	25	25	0	25	0	25	8	48	28			IMPERILED
162481	2020-11-02T22:26:42.566Z	Seven Year Lich	SPRITE	1510	RoadShoe	PIERCING	-25	0	25	66	66	67	66	66	25			
162540	2020-10-14T01:08:56.465Z	Sweet Seohyun	DAIMON	1503	qdjseh001	PIERCING	-25	-25	-25	31	31	31	31	21	67			IMPERILED
162934	2020-10-22T05:48:26.643Z	Rakshata Chawla	MECHANOID	1560	pontaqqq	PIERCING	0	25	25	26	26	0	26	66	31			IMPERILED
163011	2020-11-08T22:14:57.068Z	Giant Striped Savannah Slug	CELESTIAL	1983	Loli Extremist	SLASHING	-25	-25	-25	32	32	7	32	72	32			TURBULENT_AIR, IMPERILED
163062	2020-11-03T16:17:25.535Z	Next Available Monster	DAIMON	1503	RoadShoe	SLASHING	-25	-25	-25	26	25	26	25	20	65			IMPERILED
163198	2020-10-26T16:46:18.642Z	Elementaly Cheerleader	ELEMENTAL	1505	RoadShoe	ELEC	-25	0	-25	25	25	26	26	65	45			IMPERILED
163497	2020-11-01T22:24:05.728Z	Sweet Jessica	REPTILIAN	1503	qdjseh001	SLASHING	25	25	0	25	0	26	11	52	51			IMPERILED
163601	2020-10-10T21:57:51.517Z	Underwear Gnome	SPRITE	1469	RoadShoe	PIERCING	-25	0	25	30	30	5	30	65	20			IMPERILED
163884	2020-10-19T12:53:29.366Z	Grand Theft Autist	DRAGONKIN	1600	DJNoni	CRUSHING	25	25	0	32	0	32	4	52	33			IMPERILED
164328	2020-10-18T03:18:12.901Z	Sweet Yuri	AVION	1504	qdjseh001	SLASHING	0	0	25	0	13	5	0	51	31			TURBULENT_AIR, IMPERILED
164443	2020-10-12T15:14:23.964Z	Sweet Sunny	ELEMENTAL	1501	qdjseh001	FIRE	-25	0	-25	30	30	30	30	65	64			IMPERILED
164922	2020-10-12T04:25:36.574Z	Lessor Of Two Weevils	ELEMENTAL	1505	RoadShoe	COLD	-25	0	-25	30	31	30	30	66	65			IMPERILED
165484	2020-11-03T18:25:55.522Z	Sweet F35	AVION	1500	qdjseh001	PIERCING	0	0	25	0	11	26	0	48	48			IMPERILED
165810	2020-10-21T01:48:58.381Z	Sweet Coco	DAIMON	1501	qdjseh001	PIERCING	-25	-25	-25	40	66	66	66	21	65			DEEP_BURNS
165867	2020-10-23T17:23:30.032Z	Samantapasadika	DAIMON	1500	reviata	SLASHING	-25	-25	-25	25	26	26	26	21	45			TURBULENT_AIR, IMPERILED
165943	2020-11-08T22:05:04.989Z	A Tale Of Two Cities	UNDEAD	2250	kzh125	SLASHING	25	0	25	0	35	35	35	37	75			IMPERILED
165990	2020-11-09T04:22:01.233Z	The Little Prince	GIANT	2250	kzh125	CRUSHING	25	0	-25	35	35	10	10	62	62			IMPERILED
166148	2020-10-13T06:41:13.820Z	The Philosophers Stone	GIANT	1525	kzh125	CRUSHING	25	0	-25	33	33	3	3	52	52			IMPERILED
166239	2020-10-10T22:27:28.483Z	Sweet Elsa	ELEMENTAL	1501	qdjseh001	COLD	-25	0	-25	65	65	65	65	65	64			
166377	2020-11-09T05:38:13.984Z	Birdman Final	REPTILIAN	1749	东三雪碧	PIERCING	25	25	0	27	0	27	12	52	52			IMPERILED
166575	2020-11-09T04:53:13.601Z	I Eat Pineapple Pizza	CELESTIAL	1802	FreeloaderV	CRUSHING	-25	-25	-25	29	29	30	30	70	28			IMPERILED
166576	2020-10-10T13:38:29.402Z	Go Cry Go	CELESTIAL	1802	FreeloaderV	CRUSHING	-25	-25	-25	35	35	34	34	70	28			IMPERILED
166577	2020-11-09T13:21:20.868Z	Future Is Mine	CELESTIAL	1802	FreeloaderV	CRUSHING	-25	-25	-25	30	30	30	30	69	27			IMPERILED
166578	2020-10-10T11:08:09.849Z	I Am Very Very Crazy	MECHANOID	1802	FreeloaderV	PIERCING	0	25	25	34	34	0	35	70	56			TURBULENT_AIR, IMPERILED
166579	2020-11-09T13:35:37.256Z	Cant Stop Eating	MECHANOID	1802	FreeloaderV	PIERCING	0	25	25	30	30	0	29	70	56			IMPERILED
166580	2020-10-10T22:28:43.025Z	You Used So Much Oil	CELESTIAL	1703	FreeloaderV	CRUSHING	-25	-25	-25	33	33	9	33	68	25			TURBULENT_AIR, IMPERILED
166581	2020-10-11T02:20:17.449Z	This Chicken Is So Uncooked	CELESTIAL	1703	FreeloaderV	CRUSHING	-25	-25	-25	33	33	33	34	68	25			IMPERILED
166582	2020-11-09T04:45:58.035Z	Ultimate Holy Mage	MECHANOID	1802	FreeloaderV	PIERCING	0	25	25	30	30	0	29	70	56			IMPERILED
166583	2020-10-14T14:40:12.521Z	Ultimate Elec Mage	DRAGONKIN	1703	FreeloaderV	PIERCING	25	25	0	68	25	68	39	53	55			
166584	2020-10-09T22:05:58.261Z	Ultimate Dark Mage	CELESTIAL	1703	FreeloaderV	CRUSHING	-25	-25	-25	69	68	68	68	68	25			
166665	2020-10-20T19:42:28.793Z	Sweet F16	AVION	1508	qdjseh001	PIERCING	0	0	25	0	8	0	0	51	32			TURBULENT_AIR, IMPERILED
166692	2020-10-10T11:05:37.026Z	Hana Umezono	DAIMON	1983	StonyCat	SLASHING	-25	-25	-25	37	37	37	37	32	72			IMPERILED
166844	2020-10-20T18:56:54.583Z	The Fool	ELEMENTAL	1565	Atypical	ELEC	-25	0	-25	26	26	26	26	67	46			IMPERILED
167281	2020-10-12T16:45:14.884Z	The Magician	ELEMENTAL	1560	Atypical	FIRE	-25	0	-25	31	31	6	31	66	66			TURBULENT_AIR, IMPERILED
167282	2020-10-12T19:47:17.114Z	The High Priestess	ELEMENTAL	1560	Atypical	WIND	-25	0	-25	66	66	66	66	66	66			
167344	2020-10-10T21:59:48.096Z	Sweet Greentea	HUMANOID	1500	qdjseh001	SLASHING	0	0	0	16	16	15	15	51	36			IMPERILED
